week,date,winner,loser,point_diff,year
11,2015-11-14,Alabama,Mississippi St,25,2015
11,2015-11-14,App State,Idaho,27,2015
11,2015-11-14,Arizona,Utah,7,2015
11,2015-11-14,Arizona St,Washington,10,2015
11,2015-11-14,Arkansas,LSU,17,2015
11,2015-11-14,Arkansas St,UL Monroe,38,2015
11,2015-11-14,California,Oregon St,30,2015
11,2015-11-14,Cincinnati,Tulsa,11,2015
11,2015-11-14,Clemson,Syracuse,10,2015
11,2015-11-14,Colorado St,UNLV,14,2015
11,2015-11-14,Florida,South Carolina,10,2015
11,2015-11-14,Florida St,NC State,17,2015
11,2015-11-14,Fresno St,Hawai'i,28,2015
11,2015-11-14,Georgia,Auburn,7,2015
11,2015-11-14,Georgia So,Troy,35,2015
11,2015-11-14,Georgia St,Texas St,22,2015
11,2015-11-14,Houston,Memphis,1,2015
11,2015-11-14,Iowa,Minnesota,5,2015
11,2015-11-14,Louisville,Virginia,7,2015
11,2015-11-14,Marshall,Florida Intl,52,2015
11,2015-11-14,UMass,E Michigan,11,2015
11,2015-11-14,Michigan,Indiana,7,2015
11,2015-11-14,Michigan St,Maryland,17,2015
11,2015-11-14,Middle Tenn,Florida Atlantic,7,2015
11,2015-11-14,Missouri,BYU,4,2015
11,2015-11-14,Navy,SMU,41,2015
11,2015-11-14,Nebraska,Rutgers,17,2015
11,2015-11-14,Nevada,San Jose St,3,2015
11,2015-11-14,New Mexico,Boise St,7,2015
11,2015-11-14,North Carolina,Miami,38,2015
11,2015-11-14,Northwestern,Purdue,7,2015
11,2015-11-14,Notre Dame,Wake Forest,21,2015
11,2015-11-14,Ohio St,Illinois,25,2015
11,2015-11-14,Oklahoma,Baylor,10,2015
11,2015-11-14,Oklahoma St,Iowa St,4,2015
11,2015-11-14,Old Dominion,UTEP,10,2015
11,2015-11-14,Oregon,Stanford,2,2015
11,2015-11-14,Pittsburgh,Duke,18,2015
11,2015-11-14,San Diego St,Wyoming,35,2015
11,2015-11-14,S Florida,Temple,21,2015
11,2015-11-14,Southern Miss,Rice,55,2015
11,2015-11-14,Tennessee,N Texas,24,2015
11,2015-11-14,Texas A&M,Western Carolina,24,2015
11,2015-11-14,TCU,Kansas,6,2015
11,2015-11-14,Texas Tech,Kansas St,15,2015
11,2015-11-14,UTSA,Charlotte,3,2015
11,2015-11-14,Tulane,Army,3,2015
11,2015-11-14,Vanderbilt,Kentucky,4,2015
11,2015-11-14,Washington St,UCLA,4,2015
11,2015-11-14,West Virginia,Texas,18,2015
12,2015-11-17,Ohio,Ball St,17,2015
12,2015-11-17,Toledo,Bowling Green,16,2015
12,2015-11-18,C Michigan,Kent St,13,2015
12,2015-11-18,N Illinois,W Michigan,8,2015
12,2015-11-19,E Carolina,UCF,37,2015
12,2015-11-19,Texas St,UL Monroe,13,2015
12,2015-11-20,Air Force,Boise St,7,2015
12,2015-11-20,S Florida,Cincinnati,38,2015
12,2015-11-21,Akron,Buffalo,21,2015
12,2015-11-21,Alabama,Charleston Southern,50,2015
12,2015-11-21,Arizona St,Arizona,15,2015
12,2015-11-21,Auburn,Idaho,22,2015
12,2015-11-21,Baylor,Oklahoma St,10,2015
12,2015-11-21,BYU,Fresno St,42,2015
12,2015-11-21,Citadel,South Carolina,1,2015
12,2015-11-21,Clemson,Wake Forest,20,2015
12,2015-11-21,Colorado St,New Mexico,7,2015
12,2015-11-21,UConn,Houston,3,2015
12,2015-11-21,Florida,Florida Atlantic,6,2015
12,2015-11-21,Florida St,Chattanooga,39,2015
12,2015-11-21,Georgia,Georgia So,6,2015
12,2015-11-21,Georgia St,S Alabama,14,2015
12,2015-11-21,Indiana,Maryland,19,2015
12,2015-11-21,Iowa,Purdue,20,2015
12,2015-11-21,Kansas St,Iowa St,3,2015
12,2015-11-21,Kentucky,Charlotte,48,2015
12,2015-11-21,Louisiana Tech,UTEP,2,2015
12,2015-11-21,Miami,Georgia Tech,17,2015
12,2015-11-21,Miami OH,UMass,7,2015
12,2015-11-21,Michigan,Penn St,12,2015
12,2015-11-21,Michigan St,Ohio St,3,2015
12,2015-11-21,Middle Tenn,N Texas,34,2015
12,2015-11-21,Minnesota,Illinois,9,2015
12,2015-11-21,Mississippi,LSU,21,2015
12,2015-11-21,Mississippi St,Arkansas,1,2015
12,2015-11-21,Navy,Tulsa,23,2015
12,2015-11-21,New Mexico St,Louisiana,3,2015
12,2015-11-21,North Carolina,Virginia Tech,3,2015
12,2015-11-21,NC State,Syracuse,13,2015
12,2015-11-21,Northwestern,Wisconsin,6,2015
12,2015-11-21,Notre Dame,Boston College,3,2015
12,2015-11-21,Oklahoma,TCU,1,2015
12,2015-11-21,Oregon,USC,20,2015
12,2015-11-21,Pittsburgh,Louisville,11,2015
12,2015-11-21,Rutgers,Army,10,2015
12,2015-11-21,San Diego St,UNLV,38,2015
12,2015-11-21,San Jose St,Hawai'i,19,2015
12,2015-11-21,SMU,Tulane,28,2015
12,2015-11-21,Southern Miss,Old Dominion,25,2015
12,2015-11-21,Stanford,California,13,2015
12,2015-11-21,Temple,Memphis,19,2015
12,2015-11-21,Tennessee,Missouri,11,2015
12,2015-11-21,Texas A&M,Vanderbilt,25,2015
12,2015-11-21,UTSA,Rice,10,2015
12,2015-11-21,UCLA,Utah,8,2015
12,2015-11-21,Utah St,Nevada,4,2015
12,2015-11-21,Virginia,Duke,8,2015
12,2015-11-21,Washington,Oregon St,45,2015
12,2015-11-21,Washington St,Colorado,24,2015
12,2015-11-21,West Virginia,Kansas,49,2015
12,2015-11-21,W Kentucky,Florida Intl,56,2015
13,2015-11-24,Bowling Green,Ball St,38,2015
13,2015-11-24,Ohio,N Illinois,5,2015
13,2015-11-26,S Florida,UCF,41,2015
13,2015-11-26,Texas Tech,Texas,3,2015
13,2015-11-27,Akron,Kent St,20,2015
13,2015-11-27,Arkansas,Missouri,25,2015
13,2015-11-27,Boise St,San Jose St,17,2015
13,2015-11-27,C Michigan,E Michigan,7,2015
13,2015-11-27,Georgia St,Troy,10,2015
13,2015-11-27,Houston,Navy,21,2015
13,2015-11-27,Iowa,Nebraska,8,2015
13,2015-11-27,UMass,Buffalo,5,2015
13,2015-11-27,Miami,Pittsburgh,5,2015
13,2015-11-27,Oregon,Oregon St,10,2015
13,2015-11-27,TCU,Baylor,7,2015
13,2015-11-27,Tulsa,Tulane,11,2015
13,2015-11-27,Washington,Washington St,35,2015
13,2015-11-27,W Kentucky,Marshall,21,2015
13,2015-11-27,W Michigan,Toledo,5,2015
13,2015-11-28,Alabama,Auburn,16,2015
13,2015-11-28,App State,Louisiana,21,2015
13,2015-11-28,Arkansas St,New Mexico St,24,2015
13,2015-11-28,BYU,Utah St,23,2015
13,2015-11-28,California,Arizona St,2,2015
13,2015-11-28,Cincinnati,E Carolina,3,2015
13,2015-11-28,Clemson,South Carolina,5,2015
13,2015-11-28,Colorado St,Fresno St,3,2015
13,2015-11-28,Duke,Wake Forest,6,2015
13,2015-11-28,Florida Atlantic,Old Dominion,2,2015
13,2015-11-28,Florida St,Florida,25,2015
13,2015-11-28,Georgia,Georgia Tech,6,2015
13,2015-11-28,Georgia So,S Alabama,38,2015
13,2015-11-28,Hawai'i,UL Monroe,2,2015
13,2015-11-28,Idaho,Texas St,7,2015
13,2015-11-28,Indiana,Purdue,18,2015
13,2015-11-28,Kansas St,Kansas,31,2015
13,2015-11-28,LSU,Texas A&M,12,2015
13,2015-11-28,Louisville,Kentucky,14,2015
13,2015-11-28,Maryland,Rutgers,5,2015
13,2015-11-28,Memphis,SMU,63,2015
13,2015-11-28,Michigan St,Penn St,39,2015
13,2015-11-28,Middle Tenn,UTSA,35,2015
13,2015-11-28,Mississippi,Mississippi St,11,2015
13,2015-11-28,New Mexico,Air Force,12,2015
13,2015-11-28,North Carolina,NC State,11,2015
13,2015-11-28,Northwestern,Illinois,10,2015
13,2015-11-28,Ohio St,Michigan,29,2015
13,2015-11-28,Oklahoma,Oklahoma St,35,2015
13,2015-11-28,Rice,Charlotte,20,2015
13,2015-11-28,San Diego St,Nevada,17,2015
13,2015-11-28,USC,UCLA,19,2015
13,2015-11-28,Southern Miss,Louisiana Tech,34,2015
13,2015-11-28,Stanford,Notre Dame,2,2015
13,2015-11-28,Syracuse,Boston College,3,2015
13,2015-11-28,Temple,UConn,24,2015
13,2015-11-28,Tennessee,Vanderbilt,25,2015
13,2015-11-28,UTEP,N Texas,3,2015
13,2015-11-28,Utah,Colorado,6,2015
13,2015-11-28,Virginia Tech,Virginia,3,2015
13,2015-11-28,West Virginia,Iowa St,24,2015
13,2015-11-28,Wisconsin,Minnesota,10,2015
13,2015-11-28,Wyoming,UNLV,7,2015
14,2015-12-04,Bowling Green,N Illinois,20,2015
14,2015-12-05,Alabama,Florida,14,2015
14,2015-12-05,App State,S Alabama,7,2015
14,2015-12-05,Arkansas St,Texas St,38,2015
14,2015-12-05,Clemson,North Carolina,8,2015
14,2015-12-05,Georgia St,Georgia So,27,2015
14,2015-12-05,Houston,Temple,11,2015
14,2015-12-05,Kansas St,West Virginia,1,2015
14,2015-12-05,UL Monroe,New Mexico St,7,2015
14,2015-12-05,Michigan St,Iowa,3,2015
14,2015-12-05,San Diego St,Air Force,3,2015
14,2015-12-05,Stanford,USC,19,2015
14,2015-12-05,Texas,Baylor,6,2015
14,2015-12-05,Troy,Louisiana,24,2015
14,2015-12-05,W Kentucky,Southern Miss,17,2015
15,2015-12-12,Navy,Army,4,2015
16,2015-12-19,App State,Ohio,2,2015
16,2015-12-19,Arizona,New Mexico,8,2015
16,2015-12-19,Louisiana Tech,Arkansas St,19,2015
16,2015-12-19,San Jose St,Georgia St,11,2015
16,2015-12-19,Utah,BYU,7,2015
16,2015-12-21,W Kentucky,S Florida,10,2015
17,2015-12-22,Akron,Utah St,2,2015
17,2015-12-22,Toledo,Temple,15,2015
17,2015-12-23,Boise St,N Illinois,48,2015
17,2015-12-23,Georgia So,Bowling Green,31,2015
17,2015-12-24,San Diego St,Cincinnati,35,2015
17,2015-12-24,W Michigan,Middle Tenn,14,2015
17,2015-12-26,Duke,Indiana,3,2015
17,2015-12-26,Marshall,UConn,6,2015
17,2015-12-26,Nebraska,UCLA,8,2015
17,2015-12-26,Virginia Tech,Tulsa,3,2015
17,2015-12-26,Washington,Southern Miss,13,2015
17,2015-12-26,Washington St,Miami,6,2015
17,2015-12-28,Minnesota,C Michigan,7,2015
17,2015-12-28,Navy,Pittsburgh,16,2015
18,2015-12-29,Baylor,North Carolina,11,2015
18,2015-12-29,California,Air Force,19,2015
18,2015-12-29,LSU,Texas Tech,29,2015
18,2015-12-29,Nevada,Colorado St,5,2015
18,2015-12-30,Auburn,Memphis,21,2015
18,2015-12-30,Louisville,Texas A&M,6,2015
18,2015-12-30,Mississippi St,NC State,23,2015
18,2015-12-30,Wisconsin,USC,2,2015
18,2015-12-31,Alabama,Michigan St,38,2015
18,2015-12-31,Clemson,Oklahoma,20,2015
18,2015-12-31,Houston,Florida St,14,2015
18,2016-01-01,Michigan,Florida,34,2015
18,2016-01-01,Mississippi,Oklahoma St,28,2015
18,2016-01-01,Ohio St,Notre Dame,16,2015
18,2016-01-01,Stanford,Iowa,29,2015
18,2016-01-01,Tennessee,Northwestern,39,2015
18,2016-01-02,Arkansas,Kansas St,22,2015
18,2016-01-02,Georgia,Penn St,7,2015
18,2016-01-02,TCU,Oregon,6,2015
18,2016-01-02,West Virginia,Arizona St,1,2015
19,2016-01-11,Alabama,Clemson,5,2015
1,2016-08-26,California,Hawai'i,20,2016
1,2016-08-27,California,Hawai'i,20,2016
2,2016-09-01,C Michigan,Presbyterian,46,2016
2,2016-09-01,Cincinnati,Tennessee-Martin,21,2016
2,2016-09-01,UConn,Maine,3,2016
2,2016-09-01,Idaho,Montana State,3,2016
2,2016-09-01,Indiana,Florida Intl,21,2016
2,2016-09-01,Louisville,Charlotte,56,2016
2,2016-09-01,Minnesota,Oregon St,7,2016
2,2016-09-01,UNLV,Jackson State,50,2016
2,2016-09-01,New Mexico,South Dakota,27,2016
2,2016-09-01,NC State,William & Mary,34,2016
2,2016-09-01,South Carolina,Vanderbilt,3,2016
2,2016-09-01,Tennessee,App State,7,2016
2,2016-09-01,Utah,Southern Utah,24,2016
2,2016-09-01,Utah St,Weber State,39,2016
2,2016-09-01,Wake Forest,Tulane,4,2016
2,2016-09-01,W Kentucky,Rice,32,2016
2,2016-09-02,Albany,Buffalo,6,2016
2,2016-09-02,Army,Temple,15,2016
2,2016-09-02,Ball St,Georgia St,10,2016
2,2016-09-02,Baylor,Northwestern State,48,2016
2,2016-09-02,Colorado,Colorado St,37,2016
2,2016-09-02,E Michigan,Mississippi Valley State,47,2016
2,2016-09-02,Michigan St,Furman,15,2016
2,2016-09-02,Nevada,Cal Poly,3,2016
2,2016-09-02,Stanford,Kansas St,13,2016
2,2016-09-02,Syracuse,Colgate,26,2016
2,2016-09-02,Toledo,Arkansas St,21,2016
2,2016-09-03,Air Force,Abilene Christian,16,2016
2,2016-09-03,Akron,Virginia Military Institute,23,2016
2,2016-09-03,Alabama,USC,46,2016
2,2016-09-03,Arizona St,Northern Arizona,31,2016
2,2016-09-03,Arkansas,Louisiana Tech,1,2016
2,2016-09-03,Boise St,Louisiana,35,2016
2,2016-09-03,BYU,Arizona,2,2016
2,2016-09-03,UCF,South Carolina State,38,2016
2,2016-09-03,Clemson,Auburn,6,2016
2,2016-09-03,Coastal Car,Lamar,24,2016
2,2016-09-03,Duke,North Carolina Central,43,2016
2,2016-09-03,E Carolina,Western Carolina,45,2016
2,2016-09-03,Eastern Washington,Washington St,3,2016
2,2016-09-03,Florida,UMass,17,2016
2,2016-09-03,Florida Atlantic,Southern Illinois,8,2016
2,2016-09-03,Georgia,North Carolina,9,2016
2,2016-09-03,Georgia So,Savannah State,54,2016
2,2016-09-03,Georgia Tech,Boston College,3,2016
2,2016-09-03,Houston,Oklahoma,10,2016
2,2016-09-03,Illinois,Murray State,49,2016
2,2016-09-03,Iowa,Miami OH,24,2016
2,2016-09-03,Kansas,Rhode Island,49,2016
2,2016-09-03,UL Monroe,Southern,17,2016
2,2016-09-03,Maryland,Howard,39,2016
2,2016-09-03,Memphis,Southeast Missouri State,18,2016
2,2016-09-03,Miami,Florida A&M,67,2016
2,2016-09-03,Michigan,Hawai'i,60,2016
2,2016-09-03,Middle Tenn,Alabama A&M,55,2016
2,2016-09-03,Navy,Fordham,36,2016
2,2016-09-03,Nebraska,Fresno St,33,2016
2,2016-09-03,Northern Iowa,Iowa St,5,2016
2,2016-09-03,Ohio St,Bowling Green,67,2016
2,2016-09-03,Oklahoma St,Southeastern Louisiana,54,2016
2,2016-09-03,Oregon,California-Davis,25,2016
2,2016-09-03,Penn St,Kent St,20,2016
2,2016-09-03,Pittsburgh,Villanova,21,2016
2,2016-09-03,Purdue,Eastern Kentucky,21,2016
2,2016-09-03,Richmond,Virginia,17,2016
2,2016-09-03,San Diego St,New Hampshire,31,2016
2,2016-09-03,S Alabama,Mississippi St,1,2016
2,2016-09-03,S Florida,Towson,36,2016
2,2016-09-03,SMU,N Texas,13,2016
2,2016-09-03,Southern Miss,Kentucky,9,2016
2,2016-09-03,Texas A&M,UCLA,7,2016
2,2016-09-03,TCU,South Dakota State,18,2016
2,2016-09-03,Texas St,Ohio,2,2016
2,2016-09-03,Texas Tech,Stephen F. Austin,52,2016
2,2016-09-03,UTEP,New Mexico St,16,2016
2,2016-09-03,UTSA,Alabama State,13,2016
2,2016-09-03,Troy,Austin Peay,40,2016
2,2016-09-03,Tulsa,San Jose St,35,2016
2,2016-09-03,Virginia Tech,Liberty,23,2016
2,2016-09-03,Washington,Rutgers,35,2016
2,2016-09-03,West Virginia,Missouri,15,2016
2,2016-09-03,W Michigan,Northwestern,1,2016
2,2016-09-03,Wisconsin,LSU,2,2016
2,2016-09-03,Wyoming,N Illinois,6,2016
2,2016-09-04,Old Dominion,Hampton,33,2016
2,2016-09-04,Texas,Notre Dame,3,2016
2,2016-09-05,Florida St,Mississippi,11,2016
3,2016-09-09,Louisville,Syracuse,34,2016
3,2016-09-09,Maryland,Florida Intl,27,2016
3,2016-09-10,Air Force,Georgia St,34,2016
3,2016-09-10,Alabama,W Kentucky,28,2016
3,2016-09-10,App State,Old Dominion,24,2016
3,2016-09-10,Arizona,Grambling State,10,2016
3,2016-09-10,Arizona St,Texas Tech,13,2016
3,2016-09-10,Arkansas,TCU,3,2016
3,2016-09-10,Army,Rice,17,2016
3,2016-09-10,Auburn,Arkansas St,37,2016
3,2016-09-10,Baylor,SMU,27,2016
3,2016-09-10,Boise St,Washington St,3,2016
3,2016-09-10,Boston College,UMass,19,2016
3,2016-09-10,Bowling Green,North Dakota,1,2016
3,2016-09-10,C Michigan,Oklahoma St,3,2016
3,2016-09-10,Charlotte,Elon,33,2016
3,2016-09-10,Cincinnati,Purdue,18,2016
3,2016-09-10,Clemson,Troy,6,2016
3,2016-09-10,Coastal Car,Florida A&M,39,2016
3,2016-09-10,Colorado,Idaho State,49,2016
3,2016-09-10,Colorado St,UTSA,9,2016
3,2016-09-10,E Carolina,NC State,3,2016
3,2016-09-10,Eastern Illinois,Miami OH,4,2016
3,2016-09-10,Florida,Kentucky,38,2016
3,2016-09-10,Florida St,Charleston Southern,44,2016
3,2016-09-10,Fresno St,Sacramento State,28,2016
3,2016-09-10,Georgia,Nicholls State,2,2016
3,2016-09-10,Georgia So,S Alabama,15,2016
3,2016-09-10,Georgia Tech,Mercer,25,2016
3,2016-09-10,Hawai'i,Tennessee-Martin,5,2016
3,2016-09-10,Houston,Lamar,42,2016
3,2016-09-10,Illinois State,Northwestern,2,2016
3,2016-09-10,Indiana,Ball St,10,2016
3,2016-09-10,Iowa,Iowa St,39,2016
3,2016-09-10,Louisiana,McNeese State,8,2016
3,2016-09-10,LSU,Jacksonville St,21,2016
3,2016-09-10,Louisiana Tech,South Carolina State,29,2016
3,2016-09-10,Marshall,Morgan State,62,2016
3,2016-09-10,Miami,Florida Atlantic,28,2016
3,2016-09-10,Michigan,UCF,37,2016
3,2016-09-10,Minnesota,Indiana State,30,2016
3,2016-09-10,Mississippi,Wofford,25,2016
3,2016-09-10,Mississippi St,South Carolina,13,2016
3,2016-09-10,Missouri,E Michigan,40,2016
3,2016-09-10,Navy,UConn,4,2016
3,2016-09-10,Nebraska,Wyoming,35,2016
3,2016-09-10,New Mexico St,New Mexico,1,2016
3,2016-09-10,North Carolina,Illinois,25,2016
3,2016-09-10,North Carolina A&T,Kent St,3,2016
3,2016-09-10,N Texas,Bethune-Cookman,21,2016
3,2016-09-10,Notre Dame,Nevada,29,2016
3,2016-09-10,Ohio,Kansas,16,2016
3,2016-09-10,Ohio St,Tulsa,45,2016
3,2016-09-10,Oklahoma,UL Monroe,42,2016
3,2016-09-10,Oregon,Virginia,18,2016
3,2016-09-10,Pittsburgh,Penn St,3,2016
3,2016-09-10,Rutgers,Howard,38,2016
3,2016-09-10,San Diego St,California,5,2016
3,2016-09-10,San Jose St,Portland State,31,2016
3,2016-09-10,S Florida,N Illinois,31,2016
3,2016-09-10,USC,Utah St,38,2016
3,2016-09-10,Southern Miss,Savannah State,56,2016
3,2016-09-10,Temple,Stony Brook,38,2016
3,2016-09-10,Tennessee,Virginia Tech,21,2016
3,2016-09-10,Texas,UTEP,34,2016
3,2016-09-10,Texas A&M,Prairie View A&M,67,2016
3,2016-09-10,Toledo,Maine,42,2016
3,2016-09-10,Tulane,Southern,45,2016
3,2016-09-10,UCLA,UNLV,21,2016
3,2016-09-10,Utah,BYU,1,2016
3,2016-09-10,Vanderbilt,Middle Tenn,23,2016
3,2016-09-10,Wake Forest,Duke,10,2016
3,2016-09-10,Washington,Idaho,45,2016
3,2016-09-10,West Virginia,Youngstown State,17,2016
3,2016-09-10,W Michigan,North Carolina Central,49,2016
3,2016-09-10,Wisconsin,Akron,44,2016
4,2016-09-15,Houston,Cincinnati,24,2016
4,2016-09-16,Arizona St,UTSA,4,2016
4,2016-09-16,Baylor,Rice,28,2016
4,2016-09-16,Utah St,Arkansas St,14,2016
4,2016-09-17,Akron,Marshall,27,2016
4,2016-09-17,Alabama,Mississippi,5,2016
4,2016-09-17,Arizona,Hawai'i,19,2016
4,2016-09-17,Arkansas,Texas St,39,2016
4,2016-09-17,Army,UTEP,52,2016
4,2016-09-17,Ball St,Eastern Kentucky,27,2016
4,2016-09-17,California,Texas,7,2016
4,2016-09-17,C Michigan,UNLV,23,2016
4,2016-09-17,Clemson,South Carolina State,59,2016
4,2016-09-17,Colorado St,Northern Colorado,26,2016
4,2016-09-17,UConn,Virginia,3,2016
4,2016-09-17,E Michigan,Charlotte,18,2016
4,2016-09-17,Florida,N Texas,32,2016
4,2016-09-17,Georgia,Missouri,1,2016
4,2016-09-17,Georgia So,UL Monroe,2,2016
4,2016-09-17,Georgia Tech,Vanderbilt,31,2016
4,2016-09-17,Jacksonville St,Coastal Car,1,2016
4,2016-09-17,Kansas St,Florida Atlantic,56,2016
4,2016-09-17,Kent St,Monmouth,20,2016
4,2016-09-17,Kentucky,New Mexico St,20,2016
4,2016-09-17,Louisiana,S Alabama,5,2016
4,2016-09-17,LSU,Mississippi St,3,2016
4,2016-09-17,Louisville,Florida St,43,2016
4,2016-09-17,Maryland,UCF,6,2016
4,2016-09-17,UMass,Florida Intl,8,2016
4,2016-09-17,Memphis,Kansas,36,2016
4,2016-09-17,Miami,App State,35,2016
4,2016-09-17,Michigan,Colorado,17,2016
4,2016-09-17,Michigan St,Notre Dame,8,2016
4,2016-09-17,Middle Tenn,Bowling Green,20,2016
4,2016-09-17,Navy,Tulane,7,2016
4,2016-09-17,Nebraska,Oregon,3,2016
4,2016-09-17,Nevada,Buffalo,24,2016
4,2016-09-17,North Carolina,J Madison,28,2016
4,2016-09-17,NC State,Old Dominion,27,2016
4,2016-09-17,North Dakota State,Iowa,2,2016
4,2016-09-17,Northwestern,Duke,11,2016
4,2016-09-17,Ohio St,Oklahoma,21,2016
4,2016-09-17,Oklahoma St,Pittsburgh,7,2016
4,2016-09-17,Oregon St,Idaho State,30,2016
4,2016-09-17,Penn St,Temple,7,2016
4,2016-09-17,Rutgers,New Mexico,9,2016
4,2016-09-17,San Diego St,N Illinois,14,2016
4,2016-09-17,South Carolina,E Carolina,5,2016
4,2016-09-17,S Florida,Syracuse,25,2016
4,2016-09-17,SMU,Liberty,15,2016
4,2016-09-17,Stanford,USC,17,2016
4,2016-09-17,Tennessee,Ohio,9,2016
4,2016-09-17,Texas A&M,Auburn,13,2016
4,2016-09-17,TCU,Iowa St,21,2016
4,2016-09-17,Texas Tech,Louisiana Tech,14,2016
4,2016-09-17,Toledo,Fresno St,35,2016
4,2016-09-17,Troy,Southern Miss,6,2016
4,2016-09-17,Tulsa,North Carolina A&T,37,2016
4,2016-09-17,UCLA,BYU,3,2016
4,2016-09-17,Utah,San Jose St,17,2016
4,2016-09-17,Virginia Tech,Boston College,49,2016
4,2016-09-17,Wake Forest,Delaware,17,2016
4,2016-09-17,Washington,Portland State,38,2016
4,2016-09-17,Washington St,Idaho,50,2016
4,2016-09-17,W Kentucky,Miami OH,7,2016
4,2016-09-17,W Michigan,Illinois,24,2016
4,2016-09-17,Wisconsin,Georgia St,6,2016
4,2016-09-17,Wyoming,California-Davis,23,2016
5,2016-09-22,Clemson,Georgia Tech,19,2016
5,2016-09-23,E Michigan,Wyoming,3,2016
5,2016-09-23,TCU,SMU,30,2016
5,2016-09-23,Utah,USC,4,2016
5,2016-09-24,Air Force,Utah St,7,2016
5,2016-09-24,Alabama,Kent St,48,2016
5,2016-09-24,App State,Akron,7,2016
5,2016-09-24,Arizona St,California,10,2016
5,2016-09-24,Auburn,LSU,5,2016
5,2016-09-24,Ball St,Florida Atlantic,4,2016
5,2016-09-24,Baylor,Oklahoma St,11,2016
5,2016-09-24,Boise St,Oregon St,14,2016
5,2016-09-24,Boston College,Wagner,32,2016
5,2016-09-24,Buffalo,Army,3,2016
5,2016-09-24,Central Arkansas,Arkansas St,5,2016
5,2016-09-24,UCF,Florida Intl,39,2016
